timestamp_s,frame,label,event,tip_err_m,in_gripper,finger_pos,finger_vel,finger_effort,finger_effort_l1,arm_effort_l1,head_pos_x,head_pos_y,head_pos_z,head_lin_vel_x,head_lin_vel_y,head_lin_vel_z,head_ang_vel_x,head_ang_vel_y,head_ang_vel_z,gripper_tip_x,gripper_tip_y,gripper_tip_z,cable_tip_x,cable_tip_y,cable_tip_z
1788650980.734687,55,Grasp and lift E_part006_44: squeeze-hold,during,0.003149,1,0.728047,0.137999 -0.137999 0.0345567 -0.622462 -0.0236965,9.36699 4.32067 -4.35054 -1.71802e-05 9.62709e-06,18.038229569908253,12.000568103045225,0.5924502588105353,-0.3477173745632168,1.1309291124297305,-0.008888056501746178,0.005378267727792263,0.00582543620839715,0.08227147907018661,-0.5452251434326172,-0.23823387920856476,0.5860268741893744,-0.3477170854687092,1.125450427147673,0.5861111560640226,-0.34769426377064283,1.1285984107508424
1788650981.143063,60,Grasp and lift E_part006_44: squeeze-hold,during,0.003150,1,0.728044,0.146782 -0.146782 0.0469621 -0.629195 -0.0328345,9.37186 4.32586 -4.35868 -5.04743e-05 -5.50589e-05,18.056503924977733,12.004427388310432,0.59245031841518,-0.34771722555160484,1.1309288740111514,-0.008301987312734127,0.008034322410821915,0.005246327258646488,0.1400793045759201,-0.1427583247423172,-0.0738096758723259,0.5860270527353695,-0.3477163673128659,1.1254501004372528,0.586111126924864,-0.34769422079554796,1.1285984126650117
1788650981.552605,65,Grasp and lift E_part006_44: squeeze-hold,during,0.003149,1,0.728046,0.142901 -0.142901 0.0412562 -0.626936 -0.0283515,9.36893 4.32394 -4.3574 -8.07928e-05 -6.17903e-05,18.05040217321948,12.071718543767929,0.5924502588105353,-0.34771716594696006,1.1309288740111514,-0.008441776968538761,0.006891473662108183,0.005116018932312727,0.1843094527721405,-0.15322205424308777,-0.1490405946969986,0.586027001297892,-0.3477169377348659,1.1254503914055345,0.5861110965274096,-0.3476941043249515,1.1285983337807897
1788650981.955434,70,Grasp and lift E_part006_44: squeeze-hold,during,0.003149,1,0.728047,0.140522 -0.140522 0.0377035 -0.622062 -0.0267666,9.37133 4.32214 -4.35343 -4.65397e-07 -1.34763e-05,18.046908015195385,12.037776632234454,0.5924501992058905,-0.34771722555160484,1.1309291124297305,-0.008394713513553143,0.005489571485668421,0.005777787882834673,0.02165335789322853,-0.5711848735809326,-0.23238824307918549,0.5860268373939791,-0.3477173244416717,1.1254504849933642,0.5861111182137695,-0.34769403084888506,1.1285983524170635
1788650982.357094,75,Grasp and lift E_part006_44: squeeze-hold,during,0.003149,1,0.728047,0.140009 -0.140009 0.0370685 -0.623985 -0.0259714,9.3681 4.32148 -4.34988 -1.67992e-05 1.91927e-05,18.039499035143308,11.946657728403807,0.5924502588105353,-0.3477174937725063,1.1309291124297305,-0.009050077758729458,0.006543810945004225,0.005224291235208511,-0.06979052722454071,-0.5359000563621521,-0.17332544922828674,0.5860268266758246,-0.3477171218580078,1.125450368744587,0.5861111646864685,-0.34769438433079125,1.128598387286031
1788650982.763772,80,Grasp and lift E_part006_44: squeeze-hold,during,0.003148,1,0.72805,0.151636 -0.151636 0.0585083 -0.603294 -0.0447615,9.37943 4.32419 -4.34433 7.86929e-05 5.37181e-05,18.048074095750053,11.968536688014865,0.5924501992058905,-0.34771844744682273,1.1309298276854678,-0.007267411332577467,0.007843486964702606,0.00168180325999856,-0.3679874539375305,-0.37298789620399475,-0.06259351223707199,0.586026937310189,-0.3477182325864789,1.1254513000473094,0.5861114899986588,-0.3476950595799739,1.1285980586897506
1788650982.842792,80,Grasp and lift E_part006_44: squeeze-hold,reached,0.003154,1,0.727805,0.172414 -0.172414 0.161769 -0.156101 -0.162815,7.84014 3.60518 -3.66031 0.00109939 0.000561327,15.107290398853365,11.611022093566135,0.5924462652993353,-0.3477238416671749,1.1309351921034976,-0.003367847763001919,0.0046760099940001965,-0.0015489275101572275,5.380100250244141,-0.1856926679611206,0.11733707785606384,0.5860244848628493,-0.3477214127208498,1.1254557235574993,0.5861055975564178,-0.34770680768646434,1.128608698932871
1788650983.164689,85,Grasp and lift E_part006_44: lift,during,0.003154,1,0.727857,0.0496902 -0.0496902 -0.00271564 -0.210355 -0.00815479,8.62465 3.8951 -4.14205 0.000411634 -0.000235343,16.66244497668231,23.537049187347293,0.5924452520203741,-0.34781193733215293,1.1311223506880923,-0.003452777164056897,0.004912998527288437,-0.0007291692891158164,-1.3407862186431885,-0.023367255926132202,-0.415378212928772,0.5860237053947381,-0.3478103696570942,1.1256397523869281,0.5861057798102631,-0.3477972841840109,1.1287925855844763
1788650983.562986,90,Grasp and lift E_part006_44: lift,during,0.003152,1,0.727928,-0.0324068 0.0324068 -0.0544696 0.151849 0.0742802,8.83288 4.06091 -4.12094 0.00166284 -0.000346028,17.016741233092034,38.95273103285581,0.5924425698113592,-0.34804132582212294,1.1316460370970889,-0.0040491316467523575,-0.01789207011461258,-0.011168284341692924,-0.13159196078777313,1.014101505279541,-2.185075283050537,0.5860209983078378,-0.3480451372437884,1.1261652331035552,0.5861030143712642,-0.3480303325631836,1.1293164783350549
1788650983.961514,95,Grasp and lift E_part006_44: lift,during,0.003152,1,0.727951,-0.0422675 0.0422675 -0.0460344 0.246417 0.0659421,9.00725 4.1387 -4.20053 0.00116269 -0.000762612,17.34841092058923,53.743426797911525,0.5924357152772101,-0.3484158516075691,1.1324986220523714,-0.009295021183788776,-0.0026059094816446304,-0.015258217230439186,0.9102708697319031,1.5623717308044434,1.1592905521392822,0.5860144942815908,-0.3484206221264805,1.127016507371481,0.5860966491035973,-0.34840483177076637,1.1301677323798849
1788650984.362518,100,Grasp and lift E_part006_44: lift,during,0.003155,1,0.727857,0.0550044 -0.0550044 0.00265925 -0.213874 -0.0134264,8.62301 3.89048 -4.13808 0.00112739 -0.00102666,16.653727477183565,67.5980480723083,0.5924249864411505,-0.348928183331736,1.1336659194156526,-0.004560192581266165,0.00799823272973299,-0.0060297115705907345,-1.3340086936950684,0.011741184629499912,-0.4051045775413513,0.5860036533171906,-0.3489272889095321,1.1281827271182308,0.5860854271716411,-0.3489137578393892,1.131336389800237
1788650984.764609,105,Grasp and lift E_part006_44: lift,during,0.003153,1,0.727858,0.052123 -0.052123 -0.000635371 -0.214333 -0.0102157,8.62281 3.88946 -4.13594 0.00132153 -0.00122123,16.65075447736308,80.77882994618267,0.5924112773728522,-0.3495469093468269,1.135136485211551,-0.004895671736449003,0.008629023097455502,-0.007298333570361137,-1.3236650228500366,-0.0052581834606826305,-0.4093962013721466,0.5859899333660832,-0.3495481542029971,1.1296543041646385,0.5860718767507643,-0.34953279378185964,1.1328065220017458
1788650985.165216,110,Grasp and lift E_part006_44: lift,during,0.003155,1,0.727857,0.0363699 -0.0363699 -0.0216533 -0.231022 0.00882479,8.79276 3.96544 -4.21534 0.00028545 -0.00159804,16.975426896009594,93.58226925134659,0.5923944092583807,-0.35026249279326255,1.1369037629291414,-0.005658952984958887,0.009568915702402592,-0.010616322979331017,-1.2411264181137085,0.2049679458141327,-0.24142642319202423,0.585973337543047,-0.3502621470399592,1.131420085274366,0.5860550265094309,-0.35024831276230567,1.1345737514818333
1788650985.566725,115,Grasp and lift E_part006_44: lift,during,0.003154,1,0.727928,-0.0327093 0.0327093 -0.0543063 0.15637 0.0742651,8.83328 4.05565 -4.11705 0.00243584 -0.00137667,17.009789181291126,105.18937864154577,0.5923755145859869,-0.3510521649295693,1.1389563084766268,-0.005773542448878288,-0.013972385786473751,-0.018627231940627098,-0.07942026108503342,1.0248703956604004,-2.1410293579101562,0.5859541946667121,-0.3510568816748691,1.1334744234789107,0.5860359075952462,-0.3510416650238726,1.1366268877309311
1788650985.965800,120,Grasp and lift E_part006_44: lift,during,0.003154,1,0.727928,-0.0346249 0.0346249 -0.0549405 0.166094 0.0751865,8.83825 4.05731 -4.1185 0.00255095 -0.00147739,17.01808454550337,116.33856881782413,0.5923547721696051,-0.35190546525700445,1.1412910224124788,-0.006169935688376427,-0.013526561670005322,-0.020027585327625275,-0.0380958653986454,1.0504950284957886,-2.095994472503662,0.5859335708792243,-0.35191072561693315,1.1358087153783394,0.586015163935004,-0.3518950194712005,1.1389616048086806
1788650986.370822,125,Grasp and lift E_part006_44: lift,during,0.003153,1,0.727928,-0.0342499 0.0342499 -0.0546881 0.164587 0.0748566,8.8389 4.05688 -4.11698 0.00277579 -0.00153387,17.017076979158446,126.80482045933604,0.5923330164742621,-0.3527988494752204,1.143896937482059,-0.006443132646381855,-0.013216111809015274,-0.021053647622466087,-0.03219692036509514,1.0339767932891846,-2.1217689514160156,0.5859117564617892,-0.3528053715874031,1.1384151643993003,0.5859936778830628,-0.35278857804364655,1.141566785388445
1788650986.778779,130,Grasp and lift E_part006_44: lift,during,0.003153,1,0.727927,-0.0308831 0.0308832 -0.053137 0.149483 0.073089,8.83579 4.05447 -4.11657 0.00277648 -0.0015884,17.011195092694834,136.62142922729254,0.5923102474999579,-0.35371279729588384,1.1467657081037759,-0.006539835128933191,-0.012781069613993168,-0.022002704441547394,-0.07716879993677139,0.9983945488929749,-2.1902015209198,0.585889135952421,-0.3537194144894171,1.1412840762501475,0.5859709228254916,-0.3537025245526239,1.144435518154867
1788650987.203441,135,Grasp and lift E_part006_44: lift,during,0.003155,1,0.727857,0.0532149 -0.0532149 0.00021145 -0.215074 -0.0112087,8.62543 3.88683 -4.13337 0.00177577 -0.0018037,16.649213168188,145.76487118378282,0.5922874785256537,-0.3546308280347144,1.149889587536454,-0.006572370417416096,0.011578558012843132,-0.014555927366018295,-1.2967866659164429,-0.006205487530678511,-0.4159550368785858,0.5858664134490317,-0.3546326181508121,1.1444051406698885,0.585948154536731,-0.35461688198492763,1.147559414811802
1788650987.625597,140,Grasp and lift E_part006_44: lift,during,0.003154,1,0.727926,-0.029467 0.0294669 -0.0532149 0.138896 0.0728226,8.83569 4.05424 -4.11516 0.00269953 -0.00159845,17.009391554398462,154.12910456582904,0.5922654248070868,-0.3555211719503855,1.1532520047575234,-0.006893906742334366,-0.012268604710698128,-0.02379567362368107,-0.11843320727348328,0.9635586738586426,-2.2525618076324463,0.5858441180480585,-0.3555276964444942,1.147769202151391,0.585926124807959,-0.35551085436151164,1.1509217478781282
1788650988.047436,145,Grasp and lift E_part006_44: lift,during,0.003154,1,0.727926,-0.0280829 0.0280829 -0.0534821 0.127907 0.0725373,8.8338 4.05367 -4.11336 0.00258706 -0.00154836,17.004957494325936,161.80936197936535,0.5922440267396124,-0.3563771244516825,1.1568455687910317,-0.0069451602175831795,-0.012194989249110222,-0.024190980941057205,-0.16703101992607117,0.9006804823875427,-2.3278555870056152,0.5858229781181653,-0.3563834572660966,1.1513623442307714,0.5859047419479152,-0.3563667285583527,1.1545152708893234
1788650988.471165,150,Grasp and lift E_part006_44: lift,during,0.003154,1,0.727928,-0.0322181 0.0322181 -0.0536994 0.156099 0.0738393,8.83555 4.05386 -4.11617 0.0025896 -0.00144839,17.00962127535604,168.66275973245502,0.5922241187882574,-0.35717490281967873,1.1606539479643105,-0.007497591897845268,-0.012254849076271057,-0.025660891085863113,-0.0381532721221447,1.0134830474853516,-2.1515586376190186,0.5858032570776057,-0.35718169021065593,1.1551710191939482,0.5858848577761664,-0.3571645792884677,1.15832358505248
1788650988.889906,155,Grasp and lift E_part006_44: lift,during,0.003154,1,0.727927,-0.0324329 0.0324329 -0.0544696 0.153486 0.0743364,8.83747 4.05543 -4.11613 0.00243352 -0.00132941,17.012792797759175,174.7526881955564,0.5922065354180487,-0.35789856281189675,1.1646618853509425,-0.007625601254403591,-0.01239618007093668,-0.026176949962973595,-0.058589398860931396,0.9961735010147095,-2.180677652359009,0.5857856491576646,-0.35790493279128105,1.1591784287556082,0.5858672971265872,-0.3578881639159659,1.1623314609684359
1788650989.299471,160,Grasp and lift E_part006_44: lift,during,0.003154,1,0.727926,-0.0304559 0.0304559 -0.053026 0.146742 0.0730462,8.83683 4.0551 -4.11695 0.0022939 -0.00118534,17.012349847354926,180.09057930856943,0.5921910978150519,-0.3585322495928263,1.1688514958322047,-0.007709689904004335,-0.012493934482336044,-0.026714226230978966,-0.07039701193571091,0.9857576489448547,-2.2041361331939697,0.585770429321965,-0.35853822752755005,1.163367666556284,0.5858518927402007,-0.3585217943892889,1.1665209813475366
1788650989.719792,165,Grasp and lift E_part006_44: lift,during,0.003155,1,0.727925,-0.0291771 0.0291771 -0.0531215 0.136809 0.0728001,8.83736 4.05608 -4.11662 0.00208237 -0.00101683,17.01316856686026,184.5802925042808,0.5921786404442938,-0.3590602573385691,1.1732022772729396,-0.007720231078565121,-0.012700464576482773,-0.026963163167238235,-0.11499691009521484,0.9502995014190674,-2.270162582397461,0.58575797588752,-0.35906649060166596,1.1677181316363947,0.5858394679785284,-0.35904970531324176,1.1708716745269547
1788650990.142969,170,Grasp and lift E_part006_44: lift,during,0.003154,1,0.727927,-0.032281 0.032281 -0.0538779 0.155616 0.0740192,8.83246 4.05403 -4.11612 0.001945 -0.000821828,17.005375601467676,188.17099561914802,0.5921692229104193,-0.35947161879448647,1.177692772001028,-0.00806014146655798,-0.013048592954874039,-0.02760068140923977,-0.03455599769949913,1.0103445053100586,-2.15730357170105,0.5857489840743384,-0.35947726369573685,1.1722086499063422,0.5858300949513953,-0.3594610135490098,1.1753620484431098
1788650990.561009,175,Grasp and lift E_part006_44: lift,during,0.003154,1,0.727925,-0.0286711 0.0286711 -0.0528049 0.135329 0.0724356,8.83434 4.05579 -4.11693 0.00166145 -0.000610453,17.009332908783108,190.90624120086432,0.5921633220505865,-0.35975602235703225,1.182299614995718,-0.007885186932981014,-0.013386275619268417,-0.027470547705888748,-0.11657144129276276,0.9458972215652466,-2.2737677097320557,0.5857427668705499,-0.35976231019160293,1.1768153852593572,0.5858242427363781,-0.3597452749598534,1.1799687597884656
1788650990.977720,180,Grasp and lift E_part006_44: lift,during,0.003154,1,0.727926,-0.0309899 0.0309898 -0.0531274 0.149474 0.0733125,8.83205 4.05517 -4.11707 0.00149303 -0.000369069,17.006153632246424,192.73241145163774,0.5921609378647955,-0.35990545120148415,1.1869969378411769,-0.00812619924545288,-0.013900441117584705,-0.027766916900873184,-0.05359826236963272,0.9931333065032959,-2.1882147789001465,0.5857406695473308,-0.3599117018075553,1.1815126015313038,0.5858219112466512,-0.35989463668200306,1.18466593963522
1788650991.393540,185,Grasp and lift E_part006_44: lift,during,0.003154,1,0.727926,-0.0312118 0.0312118 -0.0530729 0.151787 0.0733242,8.83045 4.0552 -4.11747 0.00124934 -0.000147921,17.00450909655774,193.65161489322782,0.5921623683762701,-0.35991585221199746,1.1917577992379664,-0.008183855563402176,-0.014247163198888302,-0.027861740440130234,-0.043733589351177216,1.0041836500167847,-2.1672582626342773,0.5857423958237734,-0.3599216403888793,1.1862736681585049,0.5858234023505899,-0.3599049233312821,1.189426636793951
1788650991.801356,190,Grasp and lift E_part006_44: lift,during,0.003154,1,0.727925,-0.0322032 0.0322032 -0.0544624 0.151293 0.0743808,8.83284 4.05765 -4.11749 0.00101057 0.000100047,17.0090900103678,193.51402877643704,0.5921675539803656,-0.3597849902143931,1.1965545389056205,-0.008172041736543179,-0.014864793978631496,-0.027546701952815056,-0.06053425371646881,0.9915353059768677,-2.1897215843200684,0.5857477288213062,-0.3597898785107146,1.191069917024476,0.5858286426753532,-0.3597739341615774,1.1942232282685685
1788650992.209967,195,Grasp and lift E_part006_44: lift,during,0.003154,1,0.727926,-0.030076 0.030076 -0.052465 0.147597 0.0725795,8.82941 4.05639 -4.11837 0.000771872 0.000338193,17.005283344100462,192.48585235327482,0.5921766138863714,-0.3595142361155009,1.201357361972332,-0.00811842642724514,-0.01535420585423708,-0.02732144668698311,-0.0566781610250473,0.9976954460144043,-2.1862993240356445,0.5857569124234907,-0.3595193948961969,1.1958732298774053,0.5858377867657931,-0.35950305967337404,1.1990258230217439
1788650992.620541,200,Grasp and lift E_part006_44: lift,during,0.003154,1,0.727926,-0.0306534 0.0306534 -0.0533813 0.145531 0.0733841,8.83123 4.05836 -4.11886 0.000549668 0.000553002,17.00955556263216,190.43026616424322,0.5921893692803534,-0.3591082688799357,1.2061359855532645,-0.008008556440472603,-0.015752136707305908,-0.02692052163183689,-0.07793915271759033,0.9822675585746765,-2.211045026779175,0.5857697293746331,-0.3591125606326696,1.2006512405795822,0.5858506119918705,-0.35909694670422765,1.2038042574598566
1788650993.035775,205,Grasp and lift E_part006_44: lift,during,0.003154,1,0.727925,-0.028987 0.0289871 -0.0525764 0.138019 0.072534,8.82794 4.05761 -4.11832 0.000309233 0.000782905,17.00496167151141,187.18819618225098,0.5922052241158636,-0.3585739430418467,1.2108586999773978,-0.007854579947888851,-0.016377530992031097,-0.02621554210782051,-0.10470449924468994,0.968980073928833,-2.2447831630706787,0.5857858112506964,-0.3585776360581506,1.205374012094307,0.5858665500947284,-0.3585624974550992,1.2085267461382583
1788650993.444503,210,Grasp and lift E_part006_44: lift,during,0.003153,1,0.727925,-0.0271335 0.0271335 -0.0519138 0.127562 0.0717709,8.8259 4.05728 -4.11894 8.27109e-05 0.000981596,17.003174788624165,182.95538053661585,0.5922242976021918,-0.357921719216392,1.2154946300387381,-0.007594753988087177,-0.016797766089439392,-0.02538275718688965,-0.14451339840888977,0.9323084950447083,-2.299185037612915,0.5858049516066267,-0.35792501802060556,1.210010067040048,0.5858857197892999,-0.3579101359827168,1.2131624153843465
1788650993.857158,215,Grasp and lift E_part006_44: lift,during,0.003153,1,0.727924,-0.0287582 0.0287582 -0.0528247 0.135045 0.0726355,8.82795 4.05914 -4.11974 -5.37982e-05 0.00114604,17.00803101004567,177.77644284814596,0.59224599369289,-0.35716518726258034,1.2200115892291068,-0.0075195119716227055,-0.017205772921442986,-0.024922803044319153,-0.12183722108602524,0.960302472114563,-2.262125253677368,0.5858268822651023,-0.3571681918866294,1.2145273992091103,0.5859072748687708,-0.35715325276405296,1.2176797596272597
1788650994.260567,220,Grasp and lift E_part006_44: lift,during,0.003153,1,0.727925,-0.0300008 0.0300008 -0.0530603 0.142169 0.0730725,8.83039 4.06109 -4.12106 -0.000167479 0.00130837,17.01401380346215,171.38476165384054,0.5922698355508001,-0.3563202318182444,1.2243775102496146,-0.007433444261550903,-0.017768939957022667,-0.02411053702235222,-0.09684111177921295,0.9818695187568665,-2.2237675189971924,0.585851032500902,-0.3563225642266698,1.2188930899948003,0.5859312126192178,-0.35630815910712377,1.2220454207066485
1788650994.672435,225,Grasp and lift E_part006_44: lift,during,0.003153,1,0.727924,-0.0271686 0.0271685 -0.0517972 0.128517 0.0716795,8.82277 4.05796 -4.11944 -0.000324845 0.00140217,17.001891046238597,164.08737241849303,0.5922955847573431,-0.35540676130040044,1.2285616371035575,-0.007075921166688204,-0.017996210604906082,-0.02312219887971878,-0.14633239805698395,0.9461091756820679,-2.2839574813842773,0.5858766664417758,-0.35540827068188274,1.2230770742339683,0.5859570681937518,-0.35539452003409583,1.2262292593511281
1788650995.085022,230,Grasp and lift E_part006_44: lift,during,0.003153,1,0.727926,-0.030959 0.030959 -0.0533346 0.147146 0.0735232,8.82645 4.06032 -4.12087 -0.000324477 0.00150332,17.00946625188226,155.5381400436163,0.5923221684289129,-0.35444450391514654,1.2325320217013358,-0.00706523796543479,-0.018542492762207985,-0.02231794223189354,-0.0840071514248848,0.9991545081138611,-2.1940419673919678,0.5859034123801596,-0.3544456731643162,1.2270471908046956,0.5859837438062108,-0.3544321616350957,1.2301993946359877
1788650995.498795,235,Grasp and lift E_part006_44: lift,during,0.003153,1,0.727925,-0.0284223 0.0284223 -0.0520924 0.135357 0.0721851,8.82454 4.05969 -4.12084 -0.000376318 0.00153878,17.006986733933445,145.8126503750682,0.5923492885422857,-0.35345754040463323,1.2362574312090873,-0.006662583909928799,-0.018765809014439583,-0.021092645823955536,-0.12837153673171997,0.9739894866943359,-2.2512357234954834,0.5859305135508981,-0.3534579184331771,1.230773129078612,0.5860107863766376,-0.3534448156018435,1.2339250169167681
1788650995.922810,240,Grasp and lift E_part006_44: lift,during,0.003152,1,0.727926,-0.0290605 0.0290605 -0.0519929 0.141391 0.0721644,8.82723 4.06117 -4.12322 -0.000373431 0.00155674,17.01354974039714,135.1683193463832,0.5923759914231451,-0.3524696530221259,1.239708659350872,-0.006484267767518759,-0.019108975306153297,-0.020060503855347633,-0.1033828929066658,0.9996679425239563,-2.2059226036071777,0.5859576026695996,-0.35246965483338116,1.234224603569535,0.5860375947469467,-0.352456830103796,1.237375958940731
1788650996.343065,245,Grasp and lift E_part006_44: lift,during,0.003152,1,0.727927,-0.032037 0.032037 -0.0535616 0.153396 0.0739294,8.82846 4.06227 -4.12307 -0.000289627 0.00151341,17.015609851456247,123.29978708550334,0.5924015618157538,-0.35150763382262046,1.242855665385723,-0.006293094251304865,-0.01935029961168766,-0.018944110721349716,-0.07341881841421127,1.0261094570159912,-2.154477834701538,0.5859830187102356,-0.35150695888374267,1.2373712780969641,0.5860632539826846,-0.35149467055246497,1.2405227243615164
1788650996.747052,250,Grasp and lift E_part006_44: lift,during,0.003153,1,0.727925,-0.0282103 0.0282103 -0.0523745 0.132072 0.0722491,8.83262 4.06453 -4.12433 -0.000253675 0.00144466,17.02317603357369,110.37568882852793,0.5924253440690191,-0.35059723247832114,1.2456697198748587,-0.005729646421968937,-0.01964179426431656,-0.01710842177271843,-0.1622343808412552,0.9620575308799744,-2.27890682220459,0.5860071179790992,-0.35059474664735746,1.2401848123269559,0.5860869661076271,-0.35058388189985634,1.2433369715737896
1788650997.135794,255,Grasp and lift E_part006_44: lift,during,0.003152,1,0.727926,-0.0300872 0.0300873 -0.0526377 0.14532 0.0727472,8.83167 4.06413 -4.12506 -0.000218921 0.0013101,17.02239255780296,96.33537294529378,0.5924464441132696,-0.34976452578848655,1.248122212588787,-0.0055583780631423,-0.019691791385412216,-0.01606258749961853,-0.11467262357473373,1.0202794075012207,-2.1739501953125,0.5860281013037378,-0.34976237703423557,1.2426381488627936,0.5861081647787159,-0.3497510259354767,1.2457891971823467
