timestamp_s,frame,label,event,tip_err_m,in_gripper,finger_pos,finger_vel,finger_effort,finger_effort_l1,arm_effort_l1,head_pos_x,head_pos_y,head_pos_z,head_lin_vel_x,head_lin_vel_y,head_lin_vel_z,head_ang_vel_x,head_ang_vel_y,head_ang_vel_z,gripper_tip_x,gripper_tip_y,gripper_tip_z,cable_tip_x,cable_tip_y,cable_tip_z
1788653307.845480,55,Grasp and lift E_part006_44: squeeze-hold,during,0.003119,1,0.728063,0.00708108 -0.00708114 -0.113883 -0.57739 0.122792,9.30828 4.19604 -4.37603 -5.72477e-06 1.53507e-06,17.880365478984004,21.106039851903915,0.5924546724856065,-0.3476575911039128,1.1309304237319155,-0.004700181074440479,0.009366740472614765,-0.008814872242510319,-0.333710253238678,-0.28993380069732666,-0.08582055568695068,0.5860611528058786,-0.3476595694552253,1.125484546709821,0.5861141951997859,-0.3476386778255574,1.1286034260672322
1788653308.253078,60,Grasp and lift E_part006_44: squeeze-hold,during,0.003119,1,0.728062,0.00701505 -0.00701503 -0.113679 -0.576904 0.122656,9.31396 4.19873 -4.37839 4.5284e-06 2.2625e-06,17.89108478620301,21.098468206822872,0.5924546724856065,-0.34765753149926804,1.1309304237319155,-0.004695058334618807,0.009349767118692398,-0.008815805427730083,-0.33362075686454773,-0.28876224160194397,-0.08723603934049606,0.5860612861401088,-0.34765949147890735,1.1254845790833556,0.5861141890300652,-0.34763862904934395,1.1286034427902356
1788653308.662037,65,Grasp and lift E_part006_44: squeeze-hold,during,0.003119,1,0.728062,0.00639069 -0.00639065 -0.114755 -0.577235 0.123658,9.30936 4.1959 -4.37579 -2.944e-06 7.80403e-07,17.881044297525477,21.11847161501646,0.5924546724856065,-0.34765747189462326,1.1309304237319155,-0.004697353113442659,0.009348740801215172,-0.008817690424621105,-0.33353668451309204,-0.2934599220752716,-0.08762559294700623,0.5860612674721115,-0.3476591001169722,1.1254844394446877,0.5861142404128157,-0.3476387168052072,1.1286033015966388
1788653309.068892,70,Grasp and lift E_part006_44: squeeze-hold,during,0.003119,1,0.728063,0.00725104 -0.00725111 -0.113662 -0.577874 0.122606,9.30726 4.19572 -4.37641 -6.53384e-07 4.03249e-06,17.87939969395859,21.079158760607243,0.5924546724856065,-0.34765750169694565,1.1309304237319155,-0.004690317437052727,0.009312459267675877,-0.008802811615169048,-0.3303464949131012,-0.2897731363773346,-0.08675307780504227,0.5860611910494884,-0.34765899240312653,1.125484396837524,0.5861142460062334,-0.34763876717629416,1.128603286191299
1788653309.474608,75,Grasp and lift E_part006_44: squeeze-hold,during,0.003119,1,0.728062,0.00576638 -0.00576644 -0.114175 -0.573287 0.123221,9.31531 4.19968 -4.3757 1.12046e-05 -2.55129e-06,17.890708850994997,21.10793375223875,0.5924546724856065,-0.3476576209062352,1.130930542941205,-0.004666811786592007,0.009183215908706188,-0.008744393475353718,-0.3142358362674713,-0.2876083254814148,-0.08133988827466965,0.5860612152230689,-0.34765976733005005,1.125484699578087,0.5861141938637406,-0.34763870723553336,1.128603548920097
1788653309.885028,80,Grasp and lift E_part006_44: squeeze-hold,during,0.003120,1,0.728061,0.0062438 -0.00624374 -0.114071 -0.574075 0.12297,9.31232 4.19878 -4.37622 -7.3303e-07 1.7271e-06,17.887318210255785,21.088876321911812,0.5924546724856065,-0.34765753149926804,1.1309304237319155,-0.004678773693740368,0.009253176860511303,-0.008808237500488758,-0.323146790266037,-0.2911094129085541,-0.08492004871368408,0.5860613027009256,-0.34765909353464586,1.1254844475735262,0.586114188447732,-0.3476386197867408,1.128603444452219
1788653309.967137,80,Grasp and lift E_part006_44: squeeze-hold,reached,0.003118,1,0.727967,0.00925089 -0.00925089 -0.0322827 -0.183774 0.0359721,9.88306 4.52999 -4.31251 0.000958253 0.000561784,18.72707688686205,21.832029312849045,0.5924560433924363,-0.3476627171033635,1.1309335231734439,-0.002167110564187169,0.004174381028860807,-0.0023513110354542732,0.880378007888794,-0.29529324173927307,0.19581511616706848,0.5860602834773498,-0.347660113420074,1.1254918852960216,0.5861145929388639,-0.34764762921059544,1.12860915088056
1788653310.297554,85,Grasp and lift E_part006_44: lift,during,0.003116,1,0.728022,0.152771 -0.152771 0.0660772 -0.569211 -0.0513408,9.82369 4.65977 -4.22841 0.000245144 -0.000258072,18.71237770107109,24.058768537361175,0.5924515730440781,-0.3477565944225227,1.1311223506880923,-0.004382697865366936,0.003013625042513013,0.001635003718547523,5.372262954711914,0.4323030710220337,0.057266753166913986,0.5860577161343021,-0.34775259115278845,1.125673335286463,0.5861133831917482,-0.34773554445360344,1.1287891480929073
1788653310.707156,90,Grasp and lift E_part006_44: lift,during,0.003116,1,0.728022,0.153359 -0.153359 0.0665523 -0.570094 -0.0517674,9.8296 4.66127 -4.22882 0.000532301 -0.000544445,18.720765638165176,39.46593417972326,0.5924485332071946,-0.3479905128363918,1.1316471099806948,-0.004726156126707792,0.0039404770359396935,-0.00035664375172927976,5.368130207061768,0.46295666694641113,0.050816357135772705,0.5860546354768791,-0.34798779208296676,1.126198624219785,0.5861103162715018,-0.34796947576945136,1.1293139808429364
1788653311.117574,95,Grasp and lift E_part006_44: lift,during,0.003119,1,0.727901,0.262557 -0.262557 0.247302 -0.182181 -0.251749,7.86413 3.64625 -3.56938 0.00281726 -0.000412457,15.082983356027398,52.51817746832967,0.5924426323473618,-0.34836736323208806,1.132498741261661,-0.003402424743399024,0.005465308669954538,0.00833609327673912,1.4879945516586304,-0.877128541469574,-0.2558976709842682,0.586048474374017,-0.3483609189981948,1.1270486517041731,0.5861036463696481,-0.3483550674937693,1.1301676398814728
1788653311.529913,100,Grasp and lift E_part006_44: lift,during,0.003120,1,0.727935,0.215981 -0.215981 0.203388 -0.0986641 -0.208142,7.66063 3.55323 -3.47728 0.000966782 -0.00106324,14.693171149352565,66.35654040332884,0.5924318439066575,-0.3488739133057117,1.133665323369205,-0.0064191087149083614,0.00439114635810256,-0.0032085170969367027,1.387417197227478,0.1448393613100052,-0.9232810735702515,0.5860375646666166,-0.3488668710760795,1.12821399215597,0.5860931296161525,-0.3488620743367875,1.1313334809564957
1788653311.934194,105,Grasp and lift E_part006_44: lift,during,0.003119,1,0.727933,0.218825 -0.218825 0.206627 -0.0985345 -0.211441,7.66928 3.55627 -3.47963 0.00118941 -0.00122424,14.707592143910006,79.50108170509338,0.5924174791872666,-0.3494934737858295,1.1351358891651033,-0.006624516099691391,0.005317310802638531,-0.004123094491660595,1.388936161994934,0.09373991191387177,-0.9056907296180725,0.5860231191475046,-0.3494887310814923,1.1296852592690987,0.5860787688859468,-0.349481736332485,1.1328040353953135
1788653312.344959,110,Grasp and lift E_part006_44: lift,during,0.003120,1,0.727933,0.213951 -0.213951 0.201431 -0.0965137 -0.206245,7.67776 3.55949 -3.48174 0.00136322 -0.00141246,14.721759814303368,92.10947673767805,0.592400134235637,-0.35021001090658155,1.1369019747897982,-0.007079185452312231,0.006009954493492842,-0.006265860982239246,1.3873226642608643,0.1655072569847107,-0.9334806203842163,0.5860058375326749,-0.3502049506910129,1.1314511259141902,0.5860614174229664,-0.3501983810857717,1.1345701381806896
1788653312.744681,115,Grasp and lift E_part006_44: lift,during,0.003116,1,0.728022,0.153543 -0.153543 0.0669075 -0.567418 -0.0521921,9.82757 4.65484 -4.22227 0.00147379 -0.00156198,18.707725278218277,105.69065239652991,0.5923789149820969,-0.3510048388446614,1.1389549971744417,-0.006387493573129177,0.007804321590811014,-0.007520932704210281,5.403074741363525,0.4517781138420105,0.027361655607819557,0.5859852566560847,-0.3510029701273683,1.1335060308632174,0.5860407420975517,-0.35098417907922574,1.1366217449987746
1788653313.145890,120,Grasp and lift E_part006_44: lift,during,0.003116,1,0.728021,0.153521 -0.153521 0.066694 -0.568177 -0.0521387,9.82755 4.65398 -4.22215 0.00157188 -0.00165818,18.70690866583027,116.76274496875703,0.5923572784960435,-0.351859301229839,1.1412882805988191,-0.006655417382717133,0.008337597362697124,-0.008876967243850231,5.4092912673950195,0.4675036370754242,0.043117769062519073,0.5859634391978878,-0.3518579702325891,1.1358391096734417,0.5860191080497501,-0.3518386902364454,1.1389550213684232
1788653313.557105,125,Grasp and lift E_part006_44: lift,during,0.003119,1,0.727903,0.261177 -0.261177 0.246646 -0.176288 -0.251011,7.86256 3.63968 -3.5642 0.00368498 -0.00135319,15.071475176140666,125.64262356981635,0.5923357016146348,-0.3527533112968251,1.143893718831241,-0.0052846637554466724,0.009671658277511597,-0.00023523248091805726,1.418763518333435,-0.8364859819412231,-0.29232385754585266,0.5859414992284102,-0.3527515634213329,1.1384438401388204,0.5859968086895988,-0.35274145048540045,1.141562362174351
1788653313.957919,130,Grasp and lift E_part006_44: lift,during,0.003118,1,0.727982,0.174351 -0.174351 0.147056 -0.0994897 -0.148637,7.87109 3.64193 -3.57343 0.00305902 -0.00146029,15.090966554591432,135.5007157754153,0.5923163301050828,-0.3536656199897572,1.146762727871537,-0.008389639668166637,0.04470646381378174,-0.01445340272039175,2.33024263381958,0.8122833967208862,5.440313339233398,0.5859181114955565,-0.35366426749894264,1.1413108486504178,0.5859784829454572,-0.3536426781942186,1.1444286123836507
1788653314.374836,135,Grasp and lift E_part006_44: lift,during,0.003119,1,0.728041,0.0579838 -0.0579838 -0.0912411 -0.556659 0.0699611,9.94096 4.72605 -4.1952 0.00136164 -0.001765,18.865329284686595,146.20447131618857,0.5922884351313279,-0.3545838593448445,1.1498846999555825,0.03282325714826584,0.014352783560752869,-0.021762214601039886,2.195024013519287,-0.10401012003421783,0.03700391948223114,0.5858933939548532,-0.3545832465760476,1.1444327798794032,0.5859502677215334,-0.35456059701717435,1.1475514574038792
1788653314.792281,140,Grasp and lift E_part006_44: lift,during,0.003118,1,0.72799,0.209548 -0.209548 0.123184 -0.493714 -0.118259,8.05626 3.7391 -3.62019 0.00205399 -0.00166172,15.419267844292335,153.0892296694219,0.592269838482158,-0.35547375669134107,1.153245209828019,-0.01211997028440237,0.01674339920282364,-0.013497679494321346,3.07646107673645,0.3936096429824829,-0.48175960779190063,0.5858707460157005,-0.35547673267703045,1.1477946091379363,0.5859317542640304,-0.3554494946146143,1.150911751482322
1788653315.214133,145,Grasp and lift E_part006_44: lift,during,0.003119,1,0.727989,0.212893 -0.212893 0.126771 -0.494018 -0.121711,8.05763 3.74021 -3.6208 0.00165062 -0.00168294,15.421981326304376,160.8359237201512,0.5922473079264329,-0.35633143772733655,1.1568381778150796,-0.01231884490698576,0.016962038353085518,-0.014439057558774948,3.0846240520477295,0.3947666883468628,-0.48446354269981384,0.5858483142447121,-0.3563343594068781,1.1513865482227728,0.5859092732984972,-0.3563071742513369,1.154504584792642
1788653315.635741,150,Grasp and lift E_part006_44: lift,during,0.003118,1,0.72799,0.211947 -0.211947 0.125367 -0.49555 -0.120356,8.05513 3.73844 -3.62057 0.00181833 -0.0015332,15.417493669549003,167.64801915362477,0.5922263270914719,-0.3571313618625447,1.1606451264768838,-0.012523172423243523,0.016911983489990234,-0.015142028219997883,3.103034019470215,0.39427679777145386,-0.47994452714920044,0.5858273217583699,-0.35713487600749916,1.1551942106117263,0.5858883348185273,-0.35710715394932924,1.1583114178445604
1788653316.058149,155,Grasp and lift E_part006_44: lift,during,0.003118,1,0.727988,0.218008 -0.218008 0.132201 -0.494861 -0.126897,8.05517 3.73912 -3.6203 0.00145648 -0.00146744,15.417519045295194,173.84102446585894,0.5922072536051438,-0.3578572272266194,1.1646517525613307,-0.01266120932996273,0.016917111352086067,-0.015853965654969215,3.09550142288208,0.397484689950943,-0.4866285026073456,0.5858084907063762,-0.3578607169550569,1.1592008324835055,0.5858693284723704,-0.35783303335682604,1.162317861449138
1788653316.477205,160,Grasp and lift E_part006_44: lift,during,0.003118,1,0.727966,0.155868 -0.155868 0.128687 -0.0689989 -0.130844,7.84966 3.62918 -3.57036 0.00234072 -0.000989745,15.05252527934499,178.876163713634,0.5921900278628037,-0.35849329819333997,1.1688398133218287,-0.00972430594265461,0.03732209652662277,-0.02218371257185936,2.4153010845184326,1.044413447380066,4.496433734893799,0.585791946857423,-0.3584955644209773,1.1633883394554847,0.5858523568554135,-0.3584722110739452,1.166505202092731
1788653316.894501,165,Grasp and lift E_part006_44: lift,during,0.003118,1,0.728036,0.150228 -0.150227 0.0305715 -0.623113 -0.0326301,9.96966 4.7422 -4.20379 0.000305744 -0.00123015,18.91718435715302,185.01515487208962,0.5921761399805711,-0.35902622332227674,1.1731896410882472,-0.014121314510703087,0.013217857107520103,-0.016704270616173744,3.3549606800079346,0.4957801401615143,-0.39567574858665466,0.5857772894186057,-0.35902811965803577,1.1677384686241339,0.5858382762089587,-0.3590018092282672,1.170855585643309
1788653317.307335,170,Grasp and lift E_part006_44: lift,during,0.003119,1,0.728028,0.132188 -0.132188 -0.022005 -0.704999 0.00863317,9.94818 4.73172 -4.19543 0.000109704 -0.000991129,18.87643080433918,188.61313662678003,0.5921624905169175,-0.35944354524267164,1.1776795397698878,0.014059524051845074,0.024366598576307297,-0.017216194421052933,2.1838371753692627,-0.2639201879501343,0.9094877243041992,0.5857666231175247,-0.3594412555928544,1.1722271670168463,0.5858246756091936,-0.3594176652549034,1.1753453674375152
1788653317.725698,175,Grasp and lift E_part006_44: lift,during,0.003118,1,0.728008,0.216881 -0.216881 0.147419 -0.442918 -0.13737,8.02576 3.72651 -3.6128 0.0010043 -0.000726842,15.366792906599585,189.89654383063316,0.5921581393778489,-0.35972547521245923,1.1822835217416285,-0.012127296067774296,0.014058329164981842,-0.017274215817451477,3.0243496894836426,0.4357116222381592,-0.5389339327812195,0.585760313581353,-0.35972539436838247,1.1768315309953645,0.5858203252872665,-0.35970051835644223,1.1799493371379397
1788653318.144187,180,Grasp and lift E_part006_44: lift,during,0.003118,1,0.728007,0.221128 -0.221128 0.152396 -0.443518 -0.141913,8.02687 3.72793 -3.61387 0.000650293 -0.000514697,15.369831400923431,191.71989971771836,0.5921546823084519,-0.3598771392310902,1.1869791756570338,-0.012097951956093311,0.013608465902507305,-0.01738227717578411,2.9984889030456543,0.4362090528011322,-0.5433576703071594,0.5857565964250895,-0.3598777214345374,1.1815275307701179,0.5858168891941433,-0.3598518953419216,1.184644937185534
1788653318.561455,185,Grasp and lift E_part006_44: lift,during,0.003118,1,0.728029,0.147963 -0.147963 0.0429152 -0.587898 -0.0389917,9.94163 4.73164 -4.19848 -0.000365619 -0.000357178,18.87248030374758,194.13547268509865,0.5921538478434251,-0.35989323248517957,1.1917395602166652,-0.013296952471137047,0.008412938565015793,-0.019477279856801033,3.6282808780670166,0.6921650767326355,-0.6561616063117981,0.5857560163592288,-0.35989217173408206,1.1862877065588708,0.5858160654568286,-0.3598681741669132,1.1894052906186143
1788653318.970352,190,Grasp and lift E_part006_44: lift,during,0.003118,1,0.728007,0.224944 -0.224945 0.157529 -0.439951 -0.146844,8.02761 3.73005 -3.61389 0.000355033 -1.45008e-05,15.371918901575555,192.53985504806042,0.5921587354242966,-0.35976156582487073,1.196533677279949,-0.012014814652502537,0.012599512003362179,-0.017227331176400185,2.936065196990967,0.4425032138824463,-0.5554139018058777,0.5857608170873365,-0.3597608284160812,1.1910818243345764,0.5858210226213894,-0.35973601280647305,1.1941992241262827
1788653319.377130,195,Grasp and lift E_part006_44: lift,during,0.003118,1,0.728008,0.219928 -0.219928 0.150995 -0.443082 -0.140608,8.02454 3.729 -3.61523 8.86893e-05 0.000213634,15.369071253502625,191.49313082918525,0.5921663648188279,-0.3594934939349934,1.2013345929980277,-0.01211162842810154,0.012149840593338013,-0.016904069110751152,3.000821113586426,0.43668416142463684,-0.5420923829078674,0.5857685279515863,-0.35949201992008495,1.1958828099462941,0.5858286489524633,-0.3594677220038196,1.1990001505677368
1788653319.779693,200,Grasp and lift E_part006_44: lift,during,0.003118,1,0.728028,0.147794 -0.147794 0.0427265 -0.587354 -0.0388052,9.94305 4.73491 -4.20092 -0.00101233 0.000367315,18.88026253436692,190.85436771064997,0.592176676422374,-0.359092891117458,1.206112262904644,-0.013218461535871029,0.006872072815895081,-0.01864900067448616,3.6318044662475586,0.6975518465042114,-0.6543788909912109,0.5857791833875724,-0.3590904473302238,1.2006608305254498,0.5858389199389121,-0.3590669476685151,1.2037779326475164
1788653320.185293,205,Grasp and lift E_part006_44: lift,during,0.003118,1,0.72801,0.211625 -0.211625 0.141827 -0.442067 -0.131772,8.02398 3.73064 -3.61677 -0.000408642 0.000654728,15.372457049932564,186.1818766966462,0.5921922332346604,-0.3585577010120198,1.2108325931429862,-0.012048573233187199,0.01101946085691452,-0.015835752710700035,3.0105857849121094,0.4343055784702301,-0.5363456010818481,0.5857945137587918,-0.3585556030769316,1.2053808611402321,0.5858545653475262,-0.3585316941235172,1.2084980230648585
1788653320.589096,210,Grasp and lift E_part006_44: lift,during,0.003117,1,0.728008,0.220594 -0.220594 0.152145 -0.441929 -0.141537,8.0221 3.73042 -3.61625 -0.000560998 0.000862032,15.370199112861883,181.93813491240144,0.592210114628093,-0.35790792097700086,1.2154668542742728,-0.011776966042816639,0.010639476589858532,-0.015303350985050201,2.976489543914795,0.4383617639541626,-0.5448206663131714,0.5858124857962729,-0.3579056679924603,1.2100157910766463,0.5858725024386673,-0.35788167506649393,1.2131321356736338
1788653320.983574,215,Grasp and lift E_part006_44: lift,during,0.003117,1,0.728027,0.147956 -0.147956 0.0429771 -0.587658 -0.0388577,9.94472 4.73786 -4.20472 -0.00162642 0.000957598,18.889886420976836,178.1810867637396,0.5922296649515794,-0.3571568130458638,1.2199830982089042,-0.012842555530369282,0.0054007661528885365,-0.01677100732922554,3.620596170425415,0.6963295340538025,-0.6519250273704529,0.5858323700121748,-0.3571530888176157,1.2145321874097037,0.5858919930566391,-0.35713040970145804,1.2176485434609843
1788653321.377133,220,Grasp and lift E_part006_44: lift,during,0.003117,1,0.728009,0.21855 -0.21855 0.149954 -0.441115 -0.139471,8.02391 3.73294 -3.61772 -0.000867193 0.00119585,15.376629125210457,170.34616495668888,0.5922533279955552,-0.3563114999736592,1.2243467542529105,-0.011469285935163498,0.009682302363216877,-0.013710512779653072,2.968644618988037,0.438791424036026,-0.5419341921806335,0.5858561092709813,-0.35630748295990733,1.2188954934612037,0.5859157486051021,-0.35628471985622134,1.2220119526873463
1788653321.776055,225,Grasp and lift E_part006_44: lift,during,0.003117,1,0.728028,0.14811 -0.14811 0.0431714 -0.587883 -0.0389105,9.94281 4.73807 -4.20571 -0.00193429 0.00118942,18.88971514313016,164.58937261253595,0.5922770506441758,-0.3554034530128285,1.2285306426882743,-0.012457103468477726,0.004649334121495485,-0.015131205320358276,3.6140072345733643,0.6935893297195435,-0.6511054635047913,0.5858798823631507,-0.3553978479575487,1.2230793596815015,0.585939418760136,-0.3553765515509046,1.2261959850111628
1788653322.176119,230,Grasp and lift E_part006_44: lift,during,0.003117,1,0.72801,0.215895 -0.215895 0.147282 -0.440206 -0.136781,8.02475 3.73451 -3.61933 -0.00113364 0.00137106,15.381102918763645,154.42313912510872,0.5923034555018113,-0.3544404803718373,1.2324986431002616,-0.011037526652216911,0.008965084329247475,-0.011827577836811543,2.9533510208129883,0.4382835030555725,-0.5419226288795471,0.5859061781001735,-0.3544348442884046,1.2270470081055305,0.5859659085393476,-0.35441325467677426,1.2301637586672234
1788653322.576143,235,Grasp and lift E_part006_44: lift,during,0.003117,1,0.728008,0.224203 -0.224203 0.156754 -0.44047 -0.145828,8.02524 3.73512 -3.6192 -0.0011382 0.00142631,15.382121162256226,144.77125100046396,0.5923295027315781,-0.35345554341924634,1.236222979724407,-0.010625850409269333,0.008602473884820938,-0.010781691409647465,2.9075236320495605,0.44233113527297974,-0.5494179129600525,0.5859324551779014,-0.3534493287547482,1.2307718205301696,0.5859919786106739,-0.3534278212150669,1.2338880391358913
1788653322.976143,240,Grasp and lift E_part006_44: lift,during,0.003117,1,0.728028,0.147622 -0.147622 0.0425323 -0.587705 -0.0383763,9.94601 4.74143 -4.20655 -0.00211861 0.00131903,18.897427682764828,135.66679134219885,0.5923542982638047,-0.3524733184779927,1.2396737310290336,-0.01171872764825821,0.0035902471281588078,-0.011878450401127338,3.6220526695251465,0.7035537362098694,-0.6458286643028259,0.5859574314419445,-0.3524653511140504,1.2342229162183396,0.5860166987685915,-0.3524454120972057,1.2373389972267055
1788653323.373599,245,Grasp and lift E_part006_44: lift,during,0.003117,1,0.728029,0.14759 -0.14759 0.042299 -0.588517 -0.0381485,9.95233 4.74488 -4.20959 -0.00224858 0.00126851,18.910314971813932,123.75109854713082,0.5923790937960313,-0.3515128790344044,1.2428197833895682,-0.011418333277106285,0.0032828885596245527,-0.010544001124799252,3.617382764816284,0.7014163136482239,-0.644119918346405,0.5859821374436861,-0.351504680411654,1.2373689217761445,0.5860415281263085,-0.3514847824355486,1.2404849600517902
1788653323.769538,250,Grasp and lift E_part006_44: lift,during,0.003117,1,0.728028,0.147883 -0.147883 0.0427173 -0.587854 -0.038622,9.95335 4.74509 -4.21107 -0.00216557 0.00118841,18.912868882296607,110.85103469341993,0.5924021607935593,-0.3506039678062245,1.245632764995098,-0.011093740351498127,0.0031230056192725897,-0.00918878335505724,3.61930513381958,0.6999566555023193,-0.6440531611442566,0.5860053266730779,-0.35059450280249566,1.2401818562026599,0.5860645848937049,-0.3505756264882857,1.2432979723835733
1788653324.168947,255,Grasp and lift E_part006_44: lift,during,0.003117,1,0.728029,0.147601 -0.147601 0.0424387 -0.587669 -0.0383153,9.95895 4.74805 -4.21212 -0.00199174 0.00108711,18.92219534108881,96.66476248763502,0.5924227243960069,-0.34977278103483167,1.2480846616625785,-0.010770153254270554,0.0028488270472735167,-0.007693951483815908,3.62092924118042,0.7058725357055664,-0.6409608721733093,0.5860258180928247,-0.34976273588761514,1.2426337675624308,0.586085185675536,-0.34974422285623497,1.2457497707759382
